File,Strut Cohesion Inter Plays,Strut Cohesion Intra Plays
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/CentOS6-Cent7SSL/tasks/main.yml,0.03759398496240601,0.03759398496240601
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Clean_Up/tasks/main.yml,0.07142857142857142,0.07142857142857142
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/cmake/tasks/main.yml,0.043478260869565216,0.043478260869565216
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/Alpine.yml,0.1619047619047619,0.1619047619047619
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/build_packages_and_tools.yml,0.10769230769230768,0.10769230769230768
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/CentOS.yml,0.020475020475020474,0.020475020475020474
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/Debian.yml,0.021739130434782608,0.021739130434782608
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/Fedora.yml,0.023529411764705885,0.023529411764705885
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/FreeBSD.yml,0.023809523809523808,0.023809523809523808
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/MacOSX.yml,0.018796992481203006,0.018796992481203006
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/main.yml,0.09375,0.09375
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/openSUSE.yml,0.03235294117647059,0.03235294117647059
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/RedHat.yml,0.025925925925925925,0.025925925925925925
C:/Users/PC/Desktop/mitacs/Projet/ansible/playbooks/projects/adoptium/infrastructure/ansible/playbooks/AdoptOpenJDK_Unix_Playbook/roles/Common/tasks/SLES.yml,0.02584670231729055,0.02584670231729055
